Column2,Column3,Column4
啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊,3,nan
j,4,nan
啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊,3,nan
j,4,nan
啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊,3,nan
jjjjj,4,nan
jkl,4,nan
joker！,4,nan
jo厨上线,4,nan
啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊,3,nan
jump,4,nan
justin式保护,4,nan
啊啊啊啊啊啊,3,nan
jz米,4,nan
啊啊啊啊啊啊,3,nan
kao,4,nan
kimoyi,4,nan
kkkkkkk,4,nan
ky精真的很多,4,nan
lala,4,nan
lllllllllllllllllll,4,nan
lllllllllllllllllll、l,4,nan
LO2O,4,nan
lover～lover～f**ker～f**ker～,4,nan
m,4,nan
m,4,nan
m,4,nan
啊啊啊啊啊啊,3,nan
magic house,4,nan
wtf,4,nan
mappa牛逼,4,nan
"me,me,我我我，别客气",4,nan
meh,4,nan
啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊！！！我tm虎躯一震！,3,nan
MEIRENMA,4,nan
啊啊啊啊啊啊！米米刚才那声哈哈好A,4,nan
wu，daddy,4,nan
ohhhhhhh,0,nan
啊啊啊啊啊啊(;???Д??`)好吓人,3,nan
啊啊啊啊啊啊，白米你终于想起来了！！,4,nan
www,4,nan
啊啊啊啊啊啊，快来人啊，弹幕好少害怕啊,1,nan
mimi快更呀，我快看完啦,4,nan
啊啊啊啊啊啊~,3,nan
啊啊啊啊啊啊啊,3,nan
www,4,nan
miumiumiumiumiu,4,nan
啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊,3,nan
mmp，最后那声我感觉我的心拔凉拔凉的,4,nan
mo,4,nan
mua,4,nan
muaaaaaaaaaaaaaaaaaa,4,nan
啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊,3,nan
my 双子！,4,nan
nicao,4,nan
啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊,3,nan
xxx暴毙家中。死因：心脏骤停，死前遭到惊吓QAQ,4,nan
you are so good,4,nan
nice！,4,nan
nice！终于找到了,4,nan
啊啊啊啊啊啊啊,3,nan
nice天蝎,4,nan
啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊~好感动，你死了三次终于学会用护身符了！！！！,4,nan
You are so good!,4,nan
ohhhhhhhh!!!!!,0,nan
啊啊啊啊啊啊啊！吓死我了呀！,3,nan
啊啊啊啊啊啊啊，弹幕护体护体护体,3,nan
啊啊啊啊啊啊啊~,3,nan
啊啊啊啊啊啊啊啊,3,nan
no,4,nan
you find me，guy,4,nan
you jump I jump,4,nan
no,4,nan
np,4,nan
ohhhhhhhhhhhhhh,0,nan
啊啊啊啊啊啊啊啊,3,nan
oh～♂～yeah～♂上♂我♂,4,nan
ohhhhhhhhhhhhhhhhhhhh,0,nan
啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊,3,nan
You not comeback that room,4,nan
啊啊啊啊啊啊啊啊,3,nan
ohhhhhhhhhhhhhhhhhhhhhhhh,0,nan
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,0,nan
yyyy,4,nan
up胆子越来越大了哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0,nan
啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊,3,nan
up的叫声那么可爱,0,nan
up的声音是可爱，超可爱,0,nan
啊啊啊啊啊啊啊啊     五环,3,nan
啊啊啊啊啊啊啊啊！护体护体护体护体护体护体护体护体护体护体护体护体护体护体护体,3,nan
OHHHHHHHHH我来了我来了hhhhhh终于到水瓶了,4,nan
啊啊啊啊啊啊啊啊，弹幕好少啊，多来点人,3,nan
啊啊啊啊啊啊啊啊，天秤,3,nan
啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊,3,nan
ohh男主力气真大~~这也太激♂烈了吧,4,nan
ohh浴室play~~,4,nan
啊啊啊啊啊啊啊啊啊,3,nan
OK,4,nan
啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊,3,nan
ok好了  我心态超好,4,nan
啊啊啊啊啊啊啊啊啊,3,nan
OMG,4,nan
OMG,4,nan
OMG,4,nan
OMG,4,nan
omg,4,nan
啊啊啊啊啊啊啊啊啊,3,nan
OMG！白米真的敲可爱,4,nan
ｏｏ,4,nan
おう！,4,nan
OW玩家表示听成努巴尼。。。,4,nan
啊啊啊啊啊啊啊啊啊 啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
お前はもう死んだよ,4,nan
お姉さん来ただよ?,4,nan
がんばれ！ ,4,nan
吖！突然变色呢呢！嘤嘤嘤,1,nan
阿阿阿，好紧张,1,nan
pi,4,nan
啊啊啊啊啊啊啊啊啊！,3,nan
pia,4,nan
ping！！！！！！,4,nan
pp,4,nan
啊啊啊啊啊啊啊啊啊！！第一次被吓到！！,3,nan
prprpr,4,nan
prprprpr,4,nan
prprprpr,4,nan
啊啊啊啊啊啊啊啊啊，求弹幕护体,3,nan
prprprpr,4,nan
啊啊啊啊啊啊啊啊啊1,3,nan
prprprprprprprpr,4,nan
啊啊啊啊啊啊啊啊啊啊,3,nan
prprprprprprprprprpprpr~~~啊,4,nan
prprprprprrplulululu,4,nan
啊啊啊啊啊啊啊啊啊啊,3,nan
QAQ,4,nan
阿弥陀佛，小婕姐退散,4,nan
啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊up主好可爱,4,nan
QAQ,4,nan
啊啊啊啊啊啊啊啊啊啊,3,nan
阿婆脸疼否,4,nan
啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊,3,nan
啊，啊，啊，啊，我好方啊,1,nan
啊，我可真无语,1,nan
啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊,3,nan
QAQ,4,nan
QAQ,4,nan
QAQ,4,nan
啊啊啊啊啊啊啊啊啊啊,3,nan
QAQ,4,nan
啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊阿啊啊啊啊啊阿啊啊啊啊,3,nan
啊，一切都懂了,4,nan
啊啊啊啊啊啊啊啊啊啊啊,3,nan
QAQ,4,nan
QAQ,4,nan
QAq,4,nan
QAQ,4,nan
啊～~不要~~,4,nan
啊啊啊啊啊啊啊啊啊啊啊,3,nan
QAQ感谢高能菌,4,nan
啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊,3,nan
QAQ高能！高能快速撤离！,4,nan
啊~啊啊♂啊啊啊~,4,nan
啊啊啊啊啊啊啊啊啊啊啊,3,nan
QAQ高能！高能快速撤离！,4,nan
啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊～好疼～,1,nan
QAQ高能！高能快速撤离！,4,nan
QAQ高能！高能快速撤离！,4,nan
啊啊啊啊啊啊啊啊啊啊啊,3,nan
QAQ高能！高能快速撤离！,4,nan
QAQ高能！高能快速撤离！,4,nan
QAQ高能！高能快速撤离！,4,nan
QAQ画质感人,4,nan
QAQ画质感人,4,nan
啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊,3,nan
qianfanggannen,4,nan
QQQQQQQQQQQQQQQQ,4,nan
啊~久违的白米哭声~,4,nan
啊啊啊啊啊啊啊啊啊啊啊,3,nan
QQ牛里脊肉,4,nan
QWQ,4,nan
啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊,3,nan
qwq,4,nan
q高能吧,4,nan
rap,4,nan
啊啊啊啊啊啊啊啊啊啊啊,3,nan
rap,4,nan
啊啊啊啊啊啊啊啊啊啊啊,3,nan
RNG 2-3 G2对不起,4,nan
rua！！！,4,nan
rua~,4,nan
啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊,3,nan
rua~,4,nan
啊…,4,nan
rua~,4,nan
啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊！,3,nan
啊啊啊啊啊啊啊啊啊啊啊！！！,3,nan
啊……,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
rua~,4,nan
run！！！！,4,nan
run！！！！！！,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
"run,米米",4,nan
啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
S.H.I.T,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
san值-？？？,4,nan
say hello to ROBERT,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
scp×××,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
scp049 复活,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊！,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊阿啊啊啊,3,nan
Scp-049!!!,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
scp049小天使,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
SCP-049小天使,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
SCP——白米      收容成功,4,nan
scp和纸人的集结版，得得得得,4,nan
scp最高级成员以出动,4,nan
she,4,nan
shiping,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
sier,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊！,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
skr,4,nan
skrskrskr,4,nan
skrskrskr,4,nan
skrskrskr,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊，我的妈呀，我好方,1,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊，我的小心脏,1,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
skrskrskr,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
SO DO I,4,nan
SOS,4,nan
SOS,4,nan
SSR级小姐姐,4,nan
ssr小姐姐,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
ssr小姐姐一上架,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
steam,4,nan
steam,4,nan
steam,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
tia,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
TT,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
um……还有……九集……,4,nan
uo,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up本人超可爱，声音也是本音,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊阿,3,nan
up别怕，抱抱,4,nan
up不仅是一个可爱的蓝孩纸，他还有一个可爱的米妹,4,nan
up哈哈哈,0,nan
up好可爱,0,nan
up的声音好受啊，有点像病娇,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up好可爱,0,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up估计玩了几十个小时路都是被迫记得。。。,4,nan
啊啊啊啊啊我饿了！！！,1,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
UP好可爱  想........,0,nan
up可爱哈哈哈,0,nan
啊啊啊啊啊我慌,1,nan
up声音好听,0,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up声音太好听了吧,0,nan
up看的流口水,4,nan
up是个小受受，哈哈,0,nan
up那么可爱，肯定是男孩子啦,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊我紧张！,1,nan
UP男的....,4,nan
up女的实锤,4,nan
UP去拿地图了太好了,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up认路很厉害,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up是小姐姐哟哈哈哈哈哈哈,0,nan
up太可爱了，心疼,0,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up似可耐男孩子真哒,4,nan
up是个男孩子呀!!别问了都问三集了,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up太可爱了哈哈哈╮(‵▽′)╭,0,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up是可爱的男孩子！！再问请自杀谢罪！！！,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up是可爱的男孩子哦,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up是男孩子啦别再说是女孩子啦,4,nan
up是男孩子哦,4,nan
up我爱你,0,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up说英语很好听诶,4,nan
up辛苦啦！,0,nan
UP辛苦了,0,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up在叫我在笑,0,nan
up真的好可爱啊啊啊啊啊！！,0,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up主好可爱啊，我好喜欢，嘿嘿嘿,0,nan
Up一定是一个可爱的男孩纸,4,nan
up主声音好爱,0,nan
up在美国上大学哦,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up主声音好卡哇伊哦?⊙?⊙！,0,nan
up真的是好可爱啊，像我是越害怕才越要开灯，亮了才安心,4,nan
up真香王,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up主，你这么可爱，我派个菩萨一路保佑你哦~,4,nan
UP主的尖叫,4,nan
up主的尖叫提神醒脑抗衰老,4,nan
up主的声音好受啊,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up主方向感好强，我已经糊涂了,4,nan
up主太可爱啦~,0,nan
UP主好受我快受不了了【我是男生】,4,nan
up主加油！,4,nan
啊啊啊啊我好怂,1,nan
up主坚持住,4,nan
啊啊啊嗯我一个女孩子听的都受不了啊,1,nan
up主肯定是小姐姐啊，这里有什么疑问吗,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up主让我觉得这游戏不可怕,4,nan
up主太可爱了吧,0,nan
UP主辛苦了！,0,nan
UP主声音好像男的,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up主师娘娘腔金牌杀手,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up主是可爱的蓝孩子哦,4,nan
up主是男的喔，宝宝们记住嗷。,4,nan
up主是男生啦,4,nan
up主是男生哦是男生,4,nan
啊啊啊心疼米米,1,nan
啊啊啊妖魔鬼怪快离开,1,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up主是女孩子噢 ,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up主是我老婆,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up主一叫，我就一笑,0,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊要吐了刚刚吃完饭啊,1,nan
啊啊啊又死了,1,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
up主真的好可爱的赶脚,0,nan
wc，笑死太可爱了吧,0,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
woc哈哈哈哈哈哈哈哈,0,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
woc哈哈哈哈哈哈哈哈哈哈,0,nan
up主终于不在犹豫了,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊哈哈，一屋子的高蛋白……我先去吐会儿,1,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
v,4,nan
van♂游戏,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
Voodoo教真是蛮恐怖的。,4,nan
VR版的这个游戏,4,nan
VR玩这个的大兄弟，你是魔鬼吗,4,nan
wa?wu,4,nan
wa?wu,4,nan
wa?wu,4,nan
wa?wu,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
Wait me,4,nan
啊好紧张好紧张……,1,nan
warning！！！,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊aaa,3,nan
wc,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
wc,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
wc,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
Wc!wtf!护体护体护体护体护体护体护体护体护体护体护体护体,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
xswl,0,nan
What,4,nan
what,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊卡死,1,nan
啊啦啊啦，没有人嘛,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
what,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊阿奇,3,nan
what,4,nan
Where's the高能君,4,nan
Where's the高能君,4,nan
Where's the高能君,4,nan
Where's the高能君,4,nan
Where's the高能君,4,nan
wmy7dalp9x,4,nan
woc ！！！！！！！！,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊你又懂了但我迷路了这房子太绕了,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
woc，小鸽哥们有点帅啊哈哈哈,4,nan
woc。。。这我的星座。。。这出场。。。真抱歉。。。吓到米米了。。。,4,nan
wocccccccccccccccaaaaaaaaaaaa！！,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
wocwocwocwoc我紧张,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
xswl,0,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
xswl,0,nan
wow，两人在看！,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
wow～,4,nan
wow这样可爱的男孩子,4,nan
woye,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊呜,4,nan
wsl,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
哎,4,nan
wslwsl,4,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
WTF,4,nan
